rosbagTimestamp,data
1542728603042284124,''
1542728603092774079,''
1542728603138646089,''
1542728603206375974,''
1542728603283999208,''
1542728603328784053,''
1542728603366640807,''
1542728603406814367,''
1542728603454805127,''
1542728603542523130,''
1542728603587508975,''
1542728603646196317,''
1542728603735060115,''
1542728603795884323,''
1542728603853485553,''
1542728603897808171,''
1542728603984402875,''
1542728604031486326,''
1542728604086771571,''
1542728604152329642,''
1542728604202484535,''
1542728605659927127,''
1542728605800540870,"""contracted_right"""
1542728607232557799,''
1542728607373837646,"""contracted_right"""
1542728608826053552,''
1542728608967558377,"""contracted_right"""
1542728610383148118,''
1542728610526519590,"""contracted_right"""
1542728612002074629,''
1542728612053851837,''
1542728612108636562,''
1542728612155957258,''
1542728612208256501,''
1542728612257714838,''
1542728612316018277,''
1542728612361548724,''
1542728612417087650,''
1542728612502163261,''
1542728612554460781,''
1542728612608748744,''
1542728612696546081,''
1542728612723774838,''
1542728612810143660,''
1542728612856121631,''
1542728612909810050,''
1542728612972513916,''
1542728613009271766,''
1542728613065625215,''
1542728613151073322,''
1542728613202929121,''
1542728613259365736,''
1542728613320924921,''
1542728613395732159,''
1542728613459619849,''
1542728613503305791,''
1542728613553716451,''
1542728613620429995,''
1542728613690512332,''
1542728613741920161,''
1542728613794298559,''
1542728613848674568,''
1542728613932604369,''
1542728613986625458,''
1542728614109408242,"""contracted_right"""
1542728615568470998,''
1542728615709411455,"""contracted_right"""
1542728617115856083,''
1542728617185431300,''
1542728617235130884,''
1542728617299212799,''
1542728617348430107,''
1542728617400692423,''
1542728617496076982,''
1542728617549104336,''
1542728617604704436,''
1542728617689480184,''
1542728617728904995,''
1542728617784024061,''
1542728617837036091,''
1542728617886700335,''
1542728617914934876,''
1542728618001136062,''
1542728618097320545,''
1542728618146915907,''
1542728618199275618,''
1542728618290333037,''
1542728618313802966,''
1542728618357758917,''
1542728618436292690,''
1542728618505096796,''
1542728618549097559,''
1542728618616833830,''
1542728618694174269,''
1542728618749530658,''
1542728618841040093,''
1542728618890132402,''
1542728618938066040,''
1542728618984446564,''
1542728619033758817,''
1542728619093614202,''
1542728619185903193,''
1542728619237441016,''
1542728619292019206,''
1542728619357023334,''
1542728619406357300,''
1542728619485896368,''
1542728619544826136,''
1542728619595194595,''
1542728621048970067,''
