rosbagTimestamp,data
1542725209186455616,''
1542725209265510755,''
1542725209314821032,''
1542725209338823307,''
1542725209415006923,''
1542725209470673715,''
1542725209527903044,''
1542725209624648041,''
1542725209672328231,''
1542725209817686655,"""extended_left"""
1542725210644846110,''
1542725210698650025,''
1542725210789559979,''
1542725210839032502,''
1542725210896845458,''
1542725210987727258,''
1542725211036046025,''
1542725211159300541,"""extended_left"""
1542725211982946606,''
1542725212112877482,"""contracted_right"""
1542725213550130615,''
1542725213697878467,"""contracted_right"""
1542725215129805745,''
1542725215265398254,"""contracted_right"""
1542725216666784045,''
1542725216718418487,''
1542725216795892245,''
1542725216863852406,''
1542725216906942024,''
1542725216980349782,''
1542725217012008357,''
1542725217057909906,''
1542725217151501220,''
1542725217202457532,''
1542725217296468800,''
1542725217342665636,''
1542725217364846361,''
1542725217454174793,''
1542725217501368568,''
1542725217550170155,''
1542725217596126250,''
1542725217642067433,''
1542725217706533755,''
1542725217797057962,''
1542725217851047387,''
1542725217933012230,''
1542725217961378419,''
1542725218048255650,''
1542725218097593171,''
1542725218150687794,''
1542725218195291122,''
1542725218241810199,''
1542725218289196657,''
1542725218341951249,''
1542725218373440468,''
1542725218436499077,''
1542725218482011980,''
1542725218540975815,''
1542725218601907508,''
1542725218650435863,''
1542725218717687575,''
1542725218786757386,''
1542725218835771102,''
1542725218886839647,''
1542725218957391105,''
1542725219003884851,''
1542725219075233543,''
1542725219142751245,''
1542725219186086214,''
1542725219240293488,''
1542725219292625767,''
1542725219344623212,''
1542725219439008021,''
1542725220897738797,''
1542725221037449027,"""contracted_left"""
1542725222461377771,''
1542725222517441499,''
1542725222579812340,''
1542725222633348308,''
1542725222726776361,''
1542725222774170900,''
1542725222851504270,''
1542725224274233107,''
1542725224414921559,"""contracted_left"""
1542725225831451632,''
1542725225972436144,"""contracted_left"""
1542725227420703702,''
1542725227562332830,"""contracted_left"""
1542725228968483210,''
1542725230390171670,''
1542725231861619198,''
1542725231932886354,''
1542725232011050145,''
1542725232080573119,''
1542725232156342128,''
1542725232219382935,''
1542725232263125490,''
1542725232310757586,''
1542725232399249385,''
1542725232491389829,''
1542725232546652187,''
1542725232617098541,''
1542725232690208895,''
1542725232739386590,''
1542725232786999461,''
1542725232848746716,''
1542725232914744732,''
1542725232963415874,''
1542725233041527955,''
1542725233092735568,''
1542725233145265400,''
1542725233217941073,''
1542725233294446862,''
1542725233349365479,''
1542725233434384237,''
1542725233491346659,''
1542725233557532176,''
1542725233633220890,''
1542725233699356928,''
1542725233747234159,''
1542725233800045738,''
1542725233889100086,''
1542725233939071559,''
1542725233993385072,''
1542725234041935001,''
1542725234086215476,''
1542725234141600675,''
1542725234206986557,''
1542725234258542609,''
1542725234354605581,''
1542725234409604304,''
1542725234492858257,''
1542725234555135682,''
1542725234604483766,''
1542725234695060433,''
1542725234741976901,''
1542725234796889906,''
1542725234857822867,''
1542725234910099056,''
1542725234991525327,''
1542725235053510711,''
1542725235099912092,''
1542725235197716196,''
1542725235244960025,''
1542725235300083221,''
1542725235370299928,''
1542725235459951696,''
1542725235507141240,''
1542725235562546372,''
1542725235617799203,''
1542725235664189546,''
1542725235718381643,''
1542725235819162783,''
