rosbagTimestamp,data
1542724910060997092,''
1542724910105480994,''
1542724910200605494,''
1542724910241986761,''
1542724910259608493,''
1542724910340153473,''
1542724910384387747,''
1542724910437889864,''
1542724910458819250,''
1542724910541187625,''
1542724910602985779,''
1542724910657327338,''
1542724910742022953,''
1542724910785118435,''
1542724910840120610,''
1542724910893501927,''
1542724910961714072,''
1542724911042986089,''
1542724911130948604,''
1542724911184597568,''
1542724911242024326,''
1542724911262570300,''
1542724911304950505,''
1542724911348166166,''
1542724911433201373,''
1542724911488685001,''
1542724911558687249,''
1542724911625199012,''
1542724911675740606,''
1542724911728221891,''
1542724911822192646,''
1542724911875013834,''
1542724911931192125,''
1542724912019032201,''
1542724912064159304,''
1542724912079928603,''
1542724912124028074,''
1542724912148838851,''
1542724912223210268,''
1542724912281257449,''
1542724913123254880,''
1542724913998090661,''
1542724914847979559,''
1542724914984425544,"""extended_left"""
1542724915789227112,''
1542724915924402296,"""extended_left"""
1542724916727861012,''
1542724916863204940,"""extended_left"""
1542724917670062985,''
1542724917689613484,''
1542724917765050212,''
1542724917783644558,''
1542724917809750979,''
1542724917824102366,''
1542724917874114835,''
1542724917923877513,''
1542724917975187856,''
1542724918055478882,''
1542724918106000442,''
1542724918154521535,''
1542724918199830116,''
1542724918250168343,''
1542724918345902365,''
1542724918394122810,''
1542724918443795729,''
1542724918509400385,''
1542724918582435319,''
1542724918642643082,''
1542724918692208605,''
1542724918765261098,''
1542724918811023381,''
1542724919612692061,''
1542724920437534532,''
1542724920576817693,"""contracted_left"""
1542724921988679378,''
1542724922122913955,"""contracted_left"""
1542724923525059828,''
1542724923563541089,''
1542724923580317666,''
1542724923611035176,''
1542724923633336845,''
1542724923692296153,''
1542724923735123017,''
1542724923818970711,''
1542724923878467297,''
1542724923930086542,''
1542724924008177078,''
1542724924067214300,''
1542724924120590227,''
1542724924173249112,''
1542724924224205760,''
1542724924268225042,''
1542724924313991970,''
1542724924376242509,''
1542724924425336726,''
1542724924481379987,''
1542724924571258172,''
1542724924618924628,''
1542724924679462520,''
1542724924767737329,''
1542724924818601517,''
1542724924872734261,''
1542724924922313088,''
1542724925002268932,''
1542724925063174618,''
1542724925128916994,''
1542724925178839389,''
1542724925262890425,''
1542724925291991068,''
